strain	season_start	season_end	lbi
A/Waikato/15/2000	2000-07-01	2001-07-01	1.6200
A/Canterbury/56/2000	2000-07-01	2001-07-01	1.8140
A/Hutt/82/2000	2000-07-01	2001-07-01	0.3946
A/Waikato/9/2000	2000-07-01	2001-07-01	0.4901
A/Waikato/16/2000	2000-07-01	2001-07-01	0.4780
A/Canterbury/61/2000	2000-07-01	2001-07-01	0.5381
A/Canterbury/62/2000	2000-07-01	2001-07-01	0.5454
A/Netherlands/124/2001	2000-07-01	2001-07-01	0.4217
A/Waikato/5/2001	2000-07-01	2001-07-01	0.4158
A/HongKong/CUHK52247/2000	2000-07-01	2001-07-01	0.9551
A/HongKong/CUHK13172/2001	2000-07-01	2001-07-01	0.7695
A/Canterbury/6/2001	2000-07-01	2001-07-01	0.6534
A/Canterbury/7/2001	2000-07-01	2001-07-01	0.5726
A/HongKong/CUHK13033/2001	2000-07-01	2001-07-01	0.3988
A/Queensland/5/2000	2000-07-01	2001-07-01	0.3967
A/Canterbury/80/2000	2000-07-01	2001-07-01	0.4596
A/Canterbury/84/2000	2000-07-01	2001-07-01	0.4566
A/Canterbury/81/2000	2000-07-01	2001-07-01	0.4622
A/Canterbury/55/2000	2000-07-01	2001-07-01	0.4081
A/Waikato/6/2000	2000-07-01	2001-07-01	0.4006
A/Queensland/7/2000	2000-07-01	2001-07-01	0.4140
A/Queensland/4/2000	2000-07-01	2001-07-01	0.4475
A/Queensland/3/2000	2000-07-01	2001-07-01	0.4506
A/Taiwan/55/2001	2000-07-01	2001-07-01	0.5491
A/HongKong/CUHK21932/2001	2000-07-01	2001-07-01	0.4916
A/Wellington/21/2000	2000-07-01	2001-07-01	0.8211
A/HongKong/CUHK27183/2000	2000-07-01	2001-07-01	0.9759
A/HongKong/CUHK28038/2000	2000-07-01	2001-07-01	0.8731
A/HongKong/CUHK21226/2001	2000-07-01	2001-07-01	0.5143
A/HongKong/CUHK27374/2000	2000-07-01	2001-07-01	0.9852
A/HongKong/CUHK26907/2000	2000-07-01	2001-07-01	1.0509
A/Waikato/1/2000	2000-07-01	2001-07-01	0.9937
A/Taiwan/431/2000	2000-07-01	2001-07-01	0.6080
A/Taiwan/263/2000	2000-07-01	2001-07-01	1.0398
A/HongKong/CUHK26969/2000	2000-07-01	2001-07-01	0.8555
A/HongKong/CUHK26980/2000	2000-07-01	2001-07-01	0.8506
A/HongKong/CUHK28501/2000	2000-07-01	2001-07-01	0.7929
A/HongKong/CUHK26805/2000	2000-07-01	2001-07-01	1.1032
A/HongKong/CUHK27157/2000	2000-07-01	2001-07-01	0.9902
A/HongKong/CUHK28044/2000	2000-07-01	2001-07-01	0.9062
A/HongKong/CUHK28040/2000	2000-07-01	2001-07-01	0.9387
A/HongKong/CUHK28278/2000	2000-07-01	2001-07-01	0.8975
A/HongKong/CUHK26846/2000	2000-07-01	2001-07-01	1.0565
A/HongKong/CUHK13510/2001	2000-07-01	2001-07-01	0.8729
A/HongKong/CUHK22888/2001	2000-07-01	2001-07-01	0.6798
A/HongKong/CUHK13048/2001	2000-07-01	2001-07-01	0.9148
A/HongKong/CUHK21734/2001	2000-07-01	2001-07-01	0.8615
A/Taiwan/160/2001	2000-07-01	2001-07-01	0.7943
A/WesternAustralia/13/2001	2001-07-01	2002-07-01	0.3994
A/Netherlands/1/2002	2001-07-01	2002-07-01	0.4531
A/NewYork/96/2002	2001-07-01	2002-07-01	0.4488
A/WesternAustralia/14/2001	2001-07-01	2002-07-01	0.4286
A/Auckland/604/2001	2001-07-01	2002-07-01	0.7169
A/Malaysia/22387/2002	2001-07-01	2002-07-01	0.4678
A/NewYork/90/2002	2001-07-01	2002-07-01	0.5533
A/NewYork/76/2002	2001-07-01	2002-07-01	0.5833
A/Georgia/NHRC0001/2002	2001-07-01	2002-07-01	0.5937
A/Illinois/NHRC0001/2002	2001-07-01	2002-07-01	0.5538
A/Auckland/603/2001	2001-07-01	2002-07-01	0.8229
A/Queensland/16/2001	2001-07-01	2002-07-01	1.0380
A/WesternAustralia/16/2001	2001-07-01	2002-07-01	0.8870
A/WesternAustralia/17/2001	2001-07-01	2002-07-01	0.8581
A/WesternAustralia/15/2001	2001-07-01	2002-07-01	0.9706
A/Waikato/105/2001	2001-07-01	2002-07-01	0.8356
A/Auckland/607/2001	2001-07-01	2002-07-01	1.0089
A/Auckland/602/2001	2001-07-01	2002-07-01	0.9966
A/Wellington/34/2001	2001-07-01	2002-07-01	0.9385
A/Queensland/19/2001	2001-07-01	2002-07-01	1.0213
A/Queensland/12/2001	2001-07-01	2002-07-01	0.8224
A/Queensland/14/2001	2001-07-01	2002-07-01	0.7697
A/Queensland/20/2001	2001-07-01	2002-07-01	0.9215
A/Queensland/11/2001	2001-07-01	2002-07-01	0.8852
A/Queensland/18/2001	2001-07-01	2002-07-01	0.8156
A/Queensland/17/2001	2001-07-01	2002-07-01	1.1640
A/NewYork/103/2002	2001-07-01	2002-07-01	1.1014
A/NewYork/110/2002	2001-07-01	2002-07-01	1.0790
A/NewYork/404/2002	2001-07-01	2002-07-01	1.2270
A/NewYork/402/2001	2001-07-01	2002-07-01	1.3353
A/NewYork/412/2002	2001-07-01	2002-07-01	1.0626
A/NewYork/118/2002	2001-07-01	2002-07-01	1.0772
A/NewYork/416/2002	2001-07-01	2002-07-01	1.0997
A/NewYork/126/2002	2001-07-01	2002-07-01	1.0935
A/NewYork/122/2002	2001-07-01	2002-07-01	0.9758
A/NewYork/89/2002	2001-07-01	2002-07-01	1.4664
A/NewYork/409/2002	2001-07-01	2002-07-01	1.4374
A/NewYork/128/2002	2001-07-01	2002-07-01	1.3352
A/NewYork/75/2002	2001-07-01	2002-07-01	1.2028
A/NewYork/93/2002	2001-07-01	2002-07-01	1.1474
A/NewYork/420/2002	2001-07-01	2002-07-01	0.9667
A/Taiwan/92/2002	2001-07-01	2002-07-01	0.7690
A/Auckland/615/2002	2001-07-01	2002-07-01	0.8207
A/NewYork/274/2002	2001-07-01	2002-07-01	0.8377
A/NewYork/95/2002	2001-07-01	2002-07-01	0.8377
A/NewYork/116/2002	2001-07-01	2002-07-01	0.9804
A/NewYork/117/2002	2001-07-01	2002-07-01	0.9671
A/Netherlands/311/2002	2001-07-01	2002-07-01	0.6328
A/Victoria/102/2003	2001-07-01	2002-07-01	0.8157
A/NewYork/100/2002	2001-07-01	2002-07-01	1.1882
A/NewYork/101/2002	2001-07-01	2002-07-01	1.0899
A/Taiwan/231/2002	2001-07-01	2002-07-01	0.6316
A/NewYork/275/2002	2001-07-01	2002-07-01	0.8564
A/NewYork/55/2001	2001-07-01	2002-07-01	1.2507
A/NewYork/71/2001	2001-07-01	2002-07-01	1.2507
A/NewYork/124/2001	2001-07-01	2002-07-01	1.2234
A/NewYork/82/2001	2001-07-01	2002-07-01	1.2760
A/NewYork/413/2002	2001-07-01	2002-07-01	1.0789
A/NewYork/419/2002	2001-07-01	2002-07-01	1.2293
A/NewYork/273/2001	2001-07-01	2002-07-01	1.4023
A/NewYork/87/2002	2001-07-01	2002-07-01	1.3412
A/NewYork/415/2002	2001-07-01	2002-07-01	1.0161
A/NewYork/102/2002	2001-07-01	2002-07-01	1.2310
A/NewYork/131/2001	2001-07-01	2002-07-01	1.7901
A/NewYork/111/2002	2001-07-01	2002-07-01	1.4276
A/NewYork/91/2002	2001-07-01	2002-07-01	1.6323
A/NewYork/133/2002	2001-07-01	2002-07-01	1.4368
A/NewYork/83/2001	2001-07-01	2002-07-01	1.9365
A/NewYork/125/2002	2001-07-01	2002-07-01	1.5906
A/NewYork/403/2002	2001-07-01	2002-07-01	1.7669
A/NewYork/94/2001	2001-07-01	2002-07-01	1.8677
A/NewYork/121/2002	2001-07-01	2002-07-01	1.3402
A/NewYork/411/2002	2001-07-01	2002-07-01	1.6294
A/NewYork/104/2002	2001-07-01	2002-07-01	1.6835
A/NewYork/410/2002	2001-07-01	2002-07-01	1.7067
A/NewYork/112/2002	2001-07-01	2002-07-01	1.7133
A/NewYork/407/2002	2001-07-01	2002-07-01	1.9669
A/NewYork/C4/2002	2001-07-01	2002-07-01	1.6810
A/NewYork/276/2002	2001-07-01	2002-07-01	1.3718
A/NewYork/135/2002	2001-07-01	2002-07-01	1.5533
A/NewYork/115/2002	2001-07-01	2002-07-01	1.6286
A/NewYork/405/2002	2001-07-01	2002-07-01	1.8526
A/NewYork/408/2002	2001-07-01	2002-07-01	2.0502
A/NewYork/105/2002	2001-07-01	2002-07-01	1.7711
A/NewYork/97/2002	2001-07-01	2002-07-01	1.6792
A/NewYork/81/2002	2001-07-01	2002-07-01	1.6542
A/Dunedin/1/2002	2001-07-01	2002-07-01	0.9313
A/NewYork/120/2002	2001-07-01	2002-07-01	1.7588
A/NewYork/88/2002	2001-07-01	2002-07-01	1.6883
A/NewYork/130/2002	2001-07-01	2002-07-01	1.5677
A/NewYork/136/2002	2001-07-01	2002-07-01	1.4995
A/NewYork/77/2001	2001-07-01	2002-07-01	2.4829
A/NewYork/108/2002	2001-07-01	2002-07-01	1.9788
A/NewYork/134/2002	2001-07-01	2002-07-01	2.3671
A/NewYork/127/2001	2001-07-01	2002-07-01	2.4285
A/NewYork/119/2002	2001-07-01	2002-07-01	2.0049
A/NewYork/109/2002	2001-07-01	2002-07-01	1.9912
A/NewYork/418/2002	2001-07-01	2002-07-01	2.6886
A/Morioka/52/2002	2001-07-01	2002-07-01	2.0439
A/Morioka/34/2002	2001-07-01	2002-07-01	2.0969
A/Auckland/608/2002	2001-07-01	2002-07-01	1.1955
A/Netherlands/333/2002	2001-07-01	2002-07-01	1.4178
A/Waikato/2/2002	2001-07-01	2002-07-01	2.5714
A/Auckland/609/2002	2001-07-01	2002-07-01	1.1693
A/NewYork/129/2002	2001-07-01	2002-07-01	6.3770
A/NewYork/107/2002	2001-07-01	2002-07-01	7.6491
A/NewYork/99/2002	2001-07-01	2002-07-01	7.2945
A/NewYork/113/2002	2001-07-01	2002-07-01	6.9111
A/Victoria/508/2002	2001-07-01	2002-07-01	2.9870
A/Dunedin/3/2002	2001-07-01	2002-07-01	3.0601
A/Canterbury/50/2002	2001-07-01	2002-07-01	3.0682
A/Canterbury/62/2002	2001-07-01	2002-07-01	2.7001
A/NewYork/74/2002	2001-07-01	2002-07-01	7.4967
A/NewYork/106/2002	2001-07-01	2002-07-01	7.4457
A/Canterbury/61/2002	2001-07-01	2002-07-01	2.6663
A/Canterbury/21/2002	2001-07-01	2002-07-01	3.7911
A/Canterbury/35/2002	2001-07-01	2002-07-01	2.9625
A/Canterbury/18/2002	2001-07-01	2002-07-01	3.7565
A/Canterbury/31/2002	2001-07-01	2002-07-01	2.8494
A/Canterbury/47/2002	2001-07-01	2002-07-01	3.0908
A/Canterbury/19/2002	2001-07-01	2002-07-01	3.6397
A/Canterbury/48/2002	2001-07-01	2002-07-01	3.0996
A/Canterbury/34/2002	2001-07-01	2002-07-01	2.9178
A/WesternAustralia/23/2002	2001-07-01	2002-07-01	2.8180
A/WesternAustralia/24/2002	2001-07-01	2002-07-01	2.8180
A/Canterbury/10/2002	2001-07-01	2002-07-01	4.0201
A/Canterbury/57/2002	2001-07-01	2002-07-01	2.7124
A/Canterbury/29/2002	2001-07-01	2002-07-01	3.5779
A/Canterbury/27/2002	2001-07-01	2002-07-01	3.7093
A/Canterbury/53/2002	2001-07-01	2002-07-01	3.1156
A/Canterbury/60/2002	2001-07-01	2002-07-01	2.8108
A/Canterbury/6/2002	2001-07-01	2002-07-01	4.4250
A/Wellington/38/2002	2001-07-01	2002-07-01	3.0699
A/Canterbury/33/2002	2001-07-01	2002-07-01	3.0342
A/SouthCanterbury/37/2002	2001-07-01	2002-07-01	3.1698
A/Canterbury/102/2002	2001-07-01	2002-07-01	3.6516
A/Dunedin/8/2002	2001-07-01	2002-07-01	2.7205
A/Canterbury/56/2002	2001-07-01	2002-07-01	2.8198
A/NewYork/132/2002	2001-07-01	2002-07-01	7.5050
A/Canterbury/66/2002	2001-07-01	2002-07-01	2.8402
A/Canterbury/9/2002	2001-07-01	2002-07-01	4.6848
A/Canterbury/58/2002	2001-07-01	2002-07-01	2.9816
A/Canterbury/20/2002	2001-07-01	2002-07-01	4.1520
A/Canterbury/46/2002	2001-07-01	2002-07-01	3.3292
A/Canterbury/41/2002	2001-07-01	2002-07-01	3.3065
A/Canterbury/4/2002	2001-07-01	2002-07-01	4.8736
A/Canterbury/5/2002	2001-07-01	2002-07-01	4.9268
A/Canterbury/13/2002	2001-07-01	2002-07-01	4.7977
A/Canterbury/49/2002	2001-07-01	2002-07-01	3.5266
A/Canterbury/64/2002	2001-07-01	2002-07-01	3.0473
A/Canterbury/16/2002	2001-07-01	2002-07-01	4.4715
A/Canterbury/14/2002	2001-07-01	2002-07-01	4.5510
A/Canterbury/1/2002	2001-07-01	2002-07-01	4.7641
A/Canterbury/2/2002	2001-07-01	2002-07-01	4.6747
A/Canterbury/44/2002	2001-07-01	2002-07-01	3.6044
A/Canterbury/15/2002	2001-07-01	2002-07-01	4.5637
A/Canterbury/22/2002	2001-07-01	2002-07-01	4.3509
A/Canterbury/59/2002	2001-07-01	2002-07-01	3.0712
A/HongKong/CUHK21582/2002	2001-07-01	2002-07-01	0.8634
A/HongKong/CUHK13249/2002	2001-07-01	2002-07-01	1.0063
A/HongKong/CUHK21957/2002	2001-07-01	2002-07-01	0.8283
A/HongKong/CUHK13216/2002	2001-07-01	2002-07-01	1.0836
A/HongKong/CUHK23111/2002	2001-07-01	2002-07-01	0.7420
A/Waikato/21/2002	2001-07-01	2002-07-01	0.4784
A/NewYork/86/2002	2001-07-01	2002-07-01	0.7280
A/Missouri/NHRC0001/2002	2001-07-01	2002-07-01	0.9831
A/NewYork/92/2002	2001-07-01	2002-07-01	0.9678
A/NewYork/84/2001	2001-07-01	2002-07-01	1.0893
A/NewYork/414/2002	2001-07-01	2002-07-01	0.8442
A/NewYork/401/2001	2001-07-01	2002-07-01	1.4316
A/Wellington/6/2002	2001-07-01	2002-07-01	1.3746
A/Wellington/7/2002	2001-07-01	2002-07-01	0.7824
A/Waikato/5/2002	2001-07-01	2002-07-01	1.0264
A/NewYork/114/2002	2001-07-01	2002-07-01	1.0809
A/NewYork/85/2001	2001-07-01	2002-07-01	1.5975
A/Texas/NHRC0001/2002	2001-07-01	2002-07-01	1.3658
A/NewYork/80/2001	2001-07-01	2002-07-01	1.6482
A/Auckland/614/2002	2001-07-01	2002-07-01	1.4530
A/NewYork/406/2002	2001-07-01	2002-07-01	1.5133
A/HongKong/CUHK6210/2002	2001-07-01	2002-07-01	1.2924
A/HongKong/CUHK6206/2002	2001-07-01	2002-07-01	1.2924
A/WestCoast/55/2001	2001-07-01	2002-07-01	0.2280
A/WestCoast/32/2001	2001-07-01	2002-07-01	0.2370
A/WestCoast/28/2001	2001-07-01	2002-07-01	0.2354
A/Canterbury/43/2001	2001-07-01	2002-07-01	0.3066
A/Canterbury/44/2001	2001-07-01	2002-07-01	0.3066
A/Canterbury/37/2001	2001-07-01	2002-07-01	0.3107
A/Taiwan/384/2001	2001-07-01	2002-07-01	0.3821
A/Wellington/22/2001	2001-07-01	2002-07-01	0.5685
A/Canterbury/149/2001	2001-07-01	2002-07-01	0.5207
A/Canterbury/50/2001	2001-07-01	2002-07-01	0.5637
A/Canterbury/36/2001	2001-07-01	2002-07-01	0.6993
A/Canterbury/140/2001	2001-07-01	2002-07-01	0.5705
A/Canterbury/146/2001	2001-07-01	2002-07-01	0.5825
A/HongKong/CUHK33416/2001	2001-07-01	2002-07-01	0.3934
A/HongKong/CUHK51490/2001	2001-07-01	2002-07-01	0.4274
A/HongKong/CUHK34114/2001	2001-07-01	2002-07-01	0.4642
A/HongKong/CUHK33406/2001	2001-07-01	2002-07-01	0.4735
A/HongKong/CUHK24985/2001	2001-07-01	2002-07-01	0.5377
A/HongKong/CUHK33316/2001	2001-07-01	2002-07-01	0.5055
A/HongKong/CUHK24825/2001	2001-07-01	2002-07-01	0.3693
A/HongKong/CUHK24510/2001	2001-07-01	2002-07-01	0.3957
A/HongKong/CUHK24760/2001	2001-07-01	2002-07-01	0.3866
A/HongKong/CUHK24882/2001	2001-07-01	2002-07-01	0.3795
A/HongKong/CUHK33418/2001	2001-07-01	2002-07-01	0.4751
A/Hanoi/1872/2002	2001-07-01	2002-07-01	0.4268
A/HongKong/CUHK51431/2001	2001-07-01	2002-07-01	0.6397
A/Hanoi/190/2002	2001-07-01	2002-07-01	0.4689
A/HongKong/CUHK50080/2001	2001-07-01	2002-07-01	1.0292
A/HongKong/CUHK24054/2002	2001-07-01	2002-07-01	0.4797
A/HongKong/CUHK5296/2002	2001-07-01	2002-07-01	1.0151
A/HongKong/CUHK23162/2002	2001-07-01	2002-07-01	0.6664
A/HongKong/CUHK21742/2002	2001-07-01	2002-07-01	0.7336
A/HongKong/CUHK24749/2001	2001-07-01	2002-07-01	2.9716
A/HongKong/CUHK13278/2002	2001-07-01	2002-07-01	0.9315
A/HongKong/CUHK5250/2002	2001-07-01	2002-07-01	2.4920
A/HongKong/CUHK23180/2002	2001-07-01	2002-07-01	2.0820
A/HongKong/CUHK24114/2002	2001-07-01	2002-07-01	1.8774
A/HongKong/CUHK23113/2002	2001-07-01	2002-07-01	2.1770
A/HongKong/CUHK24167/2002	2001-07-01	2002-07-01	1.9124
A/HongKong/CUHK21713/2002	2001-07-01	2002-07-01	2.7801
A/HongKong/CUHK33106/2002	2001-07-01	2002-07-01	1.7322
A/HongKong/CUHK24044/2002	2001-07-01	2002-07-01	2.0723
A/HongKong/CUHK33047/2002	2001-07-01	2002-07-01	1.7568
A/HongKong/CUHK5251/2002	2001-07-01	2002-07-01	3.4630
A/HongKong/CUHK33079/2002	2001-07-01	2002-07-01	1.2516
A/NewYork/193/2003	2002-07-01	2003-07-01	0.3864
A/NewYork/197/2003	2002-07-01	2003-07-01	0.3864
A/NewYork/194/2003	2002-07-01	2003-07-01	0.4418
A/NewYork/195/2003	2002-07-01	2003-07-01	0.4070
A/Netherlands/88/2003	2002-07-01	2003-07-01	0.4589
A/Perth/1/2003	2002-07-01	2003-07-01	0.4911
A/Brisbane/3/2003	2002-07-01	2003-07-01	0.4851
A/Queensland/27/2002	2002-07-01	2003-07-01	0.3660
A/WesternAustralia/35/2002	2002-07-01	2003-07-01	0.2987
A/Wellington/86/2002	2002-07-01	2003-07-01	0.3727
A/Queensland/22/2002	2002-07-01	2003-07-01	0.4085
A/Taiwan/299/2002	2002-07-01	2003-07-01	1.0242
A/WesternAustralia/30/2002	2002-07-01	2003-07-01	0.9466
A/WesternAustralia/32/2002	2002-07-01	2003-07-01	0.9199
A/WesternAustralia/25/2002	2002-07-01	2003-07-01	1.1292
A/Netherlands/20/2003	2002-07-01	2003-07-01	0.6487
A/Christchurch/2/2003	2002-07-01	2003-07-01	0.7119
A/Dunedin/18/2002	2002-07-01	2003-07-01	0.9359
A/Canterbury/72/2002	2002-07-01	2003-07-01	1.1273
A/Waikato/36/2002	2002-07-01	2003-07-01	0.9559
A/Canterbury/68/2002	2002-07-01	2003-07-01	1.1391
A/NewYork/192/2003	2002-07-01	2003-07-01	0.5632
A/Genoa/1/2002	2002-07-01	2003-07-01	0.6512
A/Wellington/71/2002	2002-07-01	2003-07-01	1.0058
A/Wellington/79/2002	2002-07-01	2003-07-01	0.8185
A/Wellington/66/2002	2002-07-01	2003-07-01	1.5216
A/Waikato/23/2002	2002-07-01	2003-07-01	1.5216
A/Dunedin/12/2002	2002-07-01	2003-07-01	1.3738
A/Queensland/28/2002	2002-07-01	2003-07-01	1.2721
A/WesternAustralia/36/2002	2002-07-01	2003-07-01	0.9243
A/Queensland/21/2002	2002-07-01	2003-07-01	1.3218
A/Canterbury/79/2002	2002-07-01	2003-07-01	1.4125
A/Canterbury/69/2002	2002-07-01	2003-07-01	1.4190
A/Dunedin/9/2002	2002-07-01	2003-07-01	1.4892
A/Dunedin/10/2002	2002-07-01	2003-07-01	1.4236
A/Dunedin/14/2002	2002-07-01	2003-07-01	1.2378
A/England/26/2003	2002-07-01	2003-07-01	0.8353
A/NewYork/202/2003	2002-07-01	2003-07-01	0.6453
A/Christchurch/4/2003	2002-07-01	2003-07-01	0.6264
A/Christchurch/9/2003	2002-07-01	2003-07-01	0.7171
A/Christchurch/42/2003	2002-07-01	2003-07-01	0.6771
A/Queensland/30/2002	2002-07-01	2003-07-01	1.2453
A/Queensland/26/2002	2002-07-01	2003-07-01	1.3885
A/Queensland/23/2002	2002-07-01	2003-07-01	1.3732
A/Queensland/29/2002	2002-07-01	2003-07-01	1.3444
A/WesternAustralia/31/2002	2002-07-01	2003-07-01	1.2162
A/WesternAustralia/26/2002	2002-07-01	2003-07-01	1.5125
A/Waikato/51/2002	2002-07-01	2003-07-01	1.2405
A/Wellington/80/2002	2002-07-01	2003-07-01	1.1755
A/Canterbury/76/2002	2002-07-01	2003-07-01	1.4900
A/Auckland/611/2002	2002-07-01	2003-07-01	1.0981
A/Canterbury/70/2002	2002-07-01	2003-07-01	1.5151
A/Waikato/25/2002	2002-07-01	2003-07-01	1.3834
A/Auckland/613/2002	2002-07-01	2003-07-01	1.2895
A/Waikato/29/2002	2002-07-01	2003-07-01	1.4061
A/Canterbury/80/2002	2002-07-01	2003-07-01	1.4138
A/Queensland/24/2002	2002-07-01	2003-07-01	1.3768
A/Auckland/612/2002	2002-07-01	2003-07-01	1.2532
A/Waikato/52/2002	2002-07-01	2003-07-01	1.2530
A/Canterbury/75/2002	2002-07-01	2003-07-01	1.4138
A/Canterbury/81/2002	2002-07-01	2003-07-01	1.4293
A/WesternAustralia/29/2002	2002-07-01	2003-07-01	0.3771
A/WesternAustralia/28/2002	2002-07-01	2003-07-01	0.3775
A/Waikato/58/2002	2002-07-01	2003-07-01	0.3948
A/Waikato/31/2002	2002-07-01	2003-07-01	0.0807
A/WesternAustralia/27/2002	2002-07-01	2003-07-01	0.4270
A/WesternAustralia/34/2002	2002-07-01	2003-07-01	0.3501
A/Auckland/610/2002	2002-07-01	2003-07-01	0.2977
A/NewYork/213/2003	2002-07-01	2003-07-01	0.5089
A/NewYork/216/2003	2002-07-01	2003-07-01	0.5089
A/NewYork/215/2003	2002-07-01	2003-07-01	0.5089
A/NewYork/24/2003	2002-07-01	2003-07-01	1.3128
A/Darwin/4/2003	2002-07-01	2003-07-01	1.3005
A/Brisbane/7/2003	2002-07-01	2003-07-01	0.7671
A/Waikato/1/2003	2002-07-01	2003-07-01	2.2506
A/Waikato/61/2003	2002-07-01	2003-07-01	1.7872
A/Wellington/17/2003	2002-07-01	2003-07-01	1.9850
A/Waikato/94/2003	2002-07-01	2003-07-01	1.8167
A/Wellington/34/2003	2002-07-01	2003-07-01	1.7872
A/Wellington/25/2003	2002-07-01	2003-07-01	1.9376
A/Waikato/21/2003	2002-07-01	2003-07-01	1.9024
A/Waikato/155/2003	2002-07-01	2003-07-01	1.8903
A/Waikato/46/2003	2002-07-01	2003-07-01	1.8647
A/Dunedin/1/2003	2002-07-01	2003-07-01	2.0467
A/Sydney/10/2003	2002-07-01	2003-07-01	2.3674
A/Christchurch/7/2003	2002-07-01	2003-07-01	2.2191
A/Waikato/42/2003	2002-07-01	2003-07-01	2.1032
A/Christchurch/86/2003	2002-07-01	2003-07-01	2.1199
A/Christchurch/46/2003	2002-07-01	2003-07-01	2.3174
A/Christchurch/89/2003	2002-07-01	2003-07-01	2.1199
A/Sydney/9/2003	2002-07-01	2003-07-01	2.6979
A/Christchurch/82/2003	2002-07-01	2003-07-01	2.1257
A/Christchurch/19/2003	2002-07-01	2003-07-01	2.2864
A/Wellington/4/2003	2002-07-01	2003-07-01	2.5158
A/Wellington/3/2003	2002-07-01	2003-07-01	2.5679
A/Wellington/9/2003	2002-07-01	2003-07-01	2.7616
A/Wellington/28/2003	2002-07-01	2003-07-01	2.3423
A/Australia/NHRC0003/2003	2002-07-01	2003-07-01	2.2335
A/Wellington/10/2003	2002-07-01	2003-07-01	3.0689
A/Waikato/3/2003	2002-07-01	2003-07-01	2.8292
A/Canterbury/393/2003	2002-07-01	2003-07-01	2.7863
A/Waikato/15/2003	2002-07-01	2003-07-01	2.7863
A/Waikato/154/2003	2002-07-01	2003-07-01	2.7026
A/Australia/NHRC0001/2003	2002-07-01	2003-07-01	2.5254
A/Waikato/91/2003	2002-07-01	2003-07-01	2.5795
A/Australia/NHRC0002/2003	2002-07-01	2003-07-01	2.5272
A/Canterbury/394/2003	2002-07-01	2003-07-01	2.5457
A/Christchurch/28/2003	2002-07-01	2003-07-01	2.6518
A/Victoria/105/2003	2002-07-01	2003-07-01	2.5797
A/Wellington/38/2003	2002-07-01	2003-07-01	2.5390
A/Christchurch/8/2003	2002-07-01	2003-07-01	2.7722
A/Waikato/29/2003	2002-07-01	2003-07-01	2.7017
A/Waikato/122/2003	2002-07-01	2003-07-01	2.6660
A/Waikato/156/2003	2002-07-01	2003-07-01	2.7211
A/Daejeon/390/2002	2002-07-01	2003-07-01	0.3998
A/Hanoi/209/2002	2002-07-01	2003-07-01	0.3137
A/HongKong/CUHK6377/2003	2002-07-01	2003-07-01	0.9113
A/Fujian/411/2002-egg	2002-07-01	2003-07-01	2.5929
A/Fujian/411/2002	2002-07-01	2003-07-01	2.5929
A/HongKong/CUHK33199/2002	2002-07-01	2003-07-01	2.8736
A/Malaysia/23606/2002	2002-07-01	2003-07-01	1.3544
A/Singapore/57/2003	2002-07-01	2003-07-01	0.9096
A/Brisbane/1/2003	2002-07-01	2003-07-01	0.8305
A/Yucatan/844/2003	2002-07-01	2003-07-01	0.8365
A/Johannesburg/17/2003	2002-07-01	2003-07-01	0.6567
A/Malaysia/29/2003	2002-07-01	2003-07-01	1.0861
A/Indonesia/22/2003	2002-07-01	2003-07-01	0.9297
A/Hanoi/BM767/2003	2002-07-01	2003-07-01	0.6989
A/Brisbane/6/2003	2002-07-01	2003-07-01	0.8469
A/Hanoi/BM766/2003	2002-07-01	2003-07-01	0.7751
A/NewYork/214/2003	2002-07-01	2003-07-01	0.8529
A/Brisbane/5/2003	2002-07-01	2003-07-01	0.8822
A/Sydney/6/2003	2002-07-01	2003-07-01	1.3932
A/Sydney/2/2003	2002-07-01	2003-07-01	1.3932
A/HongKong/CUHK6474/2003	2002-07-01	2003-07-01	1.2377
A/Tak/185/2003	2002-07-01	2003-07-01	0.8259
A/Malaysia/434/2003	2002-07-01	2003-07-01	0.9896
A/HongKong/CUHK6262/2003	2002-07-01	2003-07-01	1.5628
A/NewJersey/4/2002	2002-07-01	2003-07-01	1.3895
A/HongKong/CUHK34175/2002	2002-07-01	2003-07-01	2.4908
A/HongKong/CUHK34193/2002	2002-07-01	2003-07-01	2.5507
A/Taiwan/478/2002	2002-07-01	2003-07-01	1.2976
A/Taiwan/47/2003	2002-07-01	2003-07-01	0.9806
A/HongKong/CUHK50200/2002	2002-07-01	2003-07-01	1.7003
A/HongKong/CUHK50256/2002	2002-07-01	2003-07-01	1.6812
A/Jeju/274/2002	2002-07-01	2003-07-01	1.3806
A/Singapore/7/2003	2002-07-01	2003-07-01	1.3004
A/Busan/504/2002	2002-07-01	2003-07-01	1.9086
A/HongKong/CUHK53123/2002	2002-07-01	2003-07-01	1.6429
A/NewYork/196/2003	2002-07-01	2003-07-01	1.2047
A/Taiwan/12/2003	2002-07-01	2003-07-01	1.7141
A/HongKong/CUHK13527/2003	2002-07-01	2003-07-01	1.3862
A/HongKong/CUHK13434/2003	2002-07-01	2003-07-01	1.4020
A/HongKong/CUHK5723/2003	2002-07-01	2003-07-01	1.6291
A/HongKong/CUHK6383/2003	2002-07-01	2003-07-01	1.5534
A/Taiwan/22/2003	2002-07-01	2003-07-01	1.7409
A/Taiwan/2/2003	2002-07-01	2003-07-01	1.9504
A/HongKong/CUHK53327/2002	2002-07-01	2003-07-01	2.0445
