strain	season_start	season_end	lbi
A/WesternAustralia/10/2000	2000-07-01	2001-07-01	1.2942
A/Waikato/5/2000	2000-07-01	2001-07-01	1.7655
A/Canterbury/66/2000	2000-07-01	2001-07-01	1.6507
A/Canterbury/97/2000	2000-07-01	2001-07-01	1.2597
A/Waikato/20/2000	2000-07-01	2001-07-01	1.3871
A/Auckland/601/2000	2000-07-01	2001-07-01	1.5140
A/Canterbury/68/2000	2000-07-01	2001-07-01	1.5452
A/Canterbury/96/2000	2000-07-01	2001-07-01	1.2506
A/WesternAustralia/8/2000	2000-07-01	2001-07-01	1.3104
A/Canterbury/38/2000	2000-07-01	2001-07-01	1.7524
A/Canterbury/56/2000	2000-07-01	2001-07-01	1.6648
A/Waikato/15/2000	2000-07-01	2001-07-01	1.4871
A/WesternAustralia/5/2000	2000-07-01	2001-07-01	1.4166
A/WesternAustralia/3/2000	2000-07-01	2001-07-01	1.5450
A/Canterbury/90/2000	2000-07-01	2001-07-01	1.3179
A/Canterbury/89/2000	2000-07-01	2001-07-01	1.3510
A/WesternAustralia/12/2000	2000-07-01	2001-07-01	1.5434
A/Auckland/598/2000	2000-07-01	2001-07-01	1.5629
A/Canterbury/92/2000	2000-07-01	2001-07-01	1.5341
A/Auckland/593/2000	2000-07-01	2001-07-01	1.5633
A/Waikato/4/2000	2000-07-01	2001-07-01	2.0636
A/Canterbury/85/2000	2000-07-01	2001-07-01	1.7853
A/Queensland/1/2000	2000-07-01	2001-07-01	1.8713
A/Canterbury/99/2000	2000-07-01	2001-07-01	1.4650
A/Auckland/596/2000	2000-07-01	2001-07-01	1.4374
A/Canterbury/103/2000	2000-07-01	2001-07-01	1.2286
A/Wellington/30/2000	2000-07-01	2001-07-01	1.2568
A/Taiwan/55/2001	2000-07-01	2001-07-01	0.5462
A/HongKong/CUHK21932/2001	2000-07-01	2001-07-01	0.4899
A/Wellington/21/2000	2000-07-01	2001-07-01	0.8134
A/HongKong/CUHK26907/2000	2000-07-01	2001-07-01	1.0130
A/Waikato/1/2000	2000-07-01	2001-07-01	0.9593
A/HongKong/CUHK28038/2000	2000-07-01	2001-07-01	0.8979
A/HongKong/CUHK27374/2000	2000-07-01	2001-07-01	0.9813
A/HongKong/CUHK21226/2001	2000-07-01	2001-07-01	0.5140
A/HongKong/CUHK27183/2000	2000-07-01	2001-07-01	1.0089
A/Taiwan/263/2000	2000-07-01	2001-07-01	1.0303
A/Taiwan/431/2000	2000-07-01	2001-07-01	0.6047
A/HongKong/CUHK26969/2000	2000-07-01	2001-07-01	0.8465
A/HongKong/CUHK26980/2000	2000-07-01	2001-07-01	0.8416
A/HongKong/CUHK28501/2000	2000-07-01	2001-07-01	0.7869
A/HongKong/CUHK26805/2000	2000-07-01	2001-07-01	1.0944
A/HongKong/CUHK27157/2000	2000-07-01	2001-07-01	0.9873
A/HongKong/CUHK28044/2000	2000-07-01	2001-07-01	0.9051
A/HongKong/CUHK28040/2000	2000-07-01	2001-07-01	0.9377
A/HongKong/CUHK28278/2000	2000-07-01	2001-07-01	0.8965
A/HongKong/CUHK26846/2000	2000-07-01	2001-07-01	1.0558
A/HongKong/CUHK13510/2001	2000-07-01	2001-07-01	0.8561
A/HongKong/CUHK22888/2001	2000-07-01	2001-07-01	0.6691
A/HongKong/CUHK13048/2001	2000-07-01	2001-07-01	0.8937
A/HongKong/CUHK21734/2001	2000-07-01	2001-07-01	0.8450
A/Taiwan/160/2001	2000-07-01	2001-07-01	0.7792
A/WesternAustralia/13/2001	2001-07-01	2002-07-01	0.3994
A/Netherlands/1/2002	2001-07-01	2002-07-01	0.4469
A/NewYork/96/2002	2001-07-01	2002-07-01	0.4431
A/WesternAustralia/14/2001	2001-07-01	2002-07-01	0.4160
A/NewYork/90/2002	2001-07-01	2002-07-01	0.5422
A/Malaysia/22387/2002	2001-07-01	2002-07-01	0.4629
A/NewYork/76/2002	2001-07-01	2002-07-01	0.5700
A/Georgia/NHRC0001/2002	2001-07-01	2002-07-01	0.5823
A/Illinois/NHRC0001/2002	2001-07-01	2002-07-01	0.5433
A/WesternAustralia/16/2001	2001-07-01	2002-07-01	0.8596
A/WesternAustralia/17/2001	2001-07-01	2002-07-01	0.8322
A/WesternAustralia/15/2001	2001-07-01	2002-07-01	0.9411
A/Auckland/604/2001	2001-07-01	2002-07-01	0.8256
A/Waikato/105/2001	2001-07-01	2002-07-01	0.8808
A/Wellington/34/2001	2001-07-01	2002-07-01	0.9777
A/Auckland/607/2001	2001-07-01	2002-07-01	1.0562
A/Auckland/602/2001	2001-07-01	2002-07-01	1.0280
A/Queensland/19/2001	2001-07-01	2002-07-01	1.0597
A/Queensland/12/2001	2001-07-01	2002-07-01	0.8768
A/Queensland/14/2001	2001-07-01	2002-07-01	0.8205
A/Queensland/20/2001	2001-07-01	2002-07-01	0.9806
A/Queensland/11/2001	2001-07-01	2002-07-01	0.9418
A/Queensland/18/2001	2001-07-01	2002-07-01	0.8669
A/Auckland/615/2002	2001-07-01	2002-07-01	0.9497
A/Taiwan/92/2002	2001-07-01	2002-07-01	0.8874
A/NewYork/116/2002	2001-07-01	2002-07-01	1.1498
A/NewYork/117/2002	2001-07-01	2002-07-01	1.1348
A/NewYork/420/2002	2001-07-01	2002-07-01	1.1624
A/NewYork/274/2002	2001-07-01	2002-07-01	0.9776
A/NewYork/95/2002	2001-07-01	2002-07-01	0.9776
A/Victoria/102/2003	2001-07-01	2002-07-01	0.9331
A/Netherlands/311/2002	2001-07-01	2002-07-01	0.6972
A/Taiwan/231/2002	2001-07-01	2002-07-01	0.6019
A/NewYork/100/2002	2001-07-01	2002-07-01	1.1567
A/NewYork/101/2002	2001-07-01	2002-07-01	1.0611
A/HongKong/CUHK6206/2002	2001-07-01	2002-07-01	1.2738
A/HongKong/CUHK6210/2002	2001-07-01	2002-07-01	1.2738
A/HongKong/CUHK21582/2002	2001-07-01	2002-07-01	0.9544
A/HongKong/CUHK13249/2002	2001-07-01	2002-07-01	1.1186
A/HongKong/CUHK21957/2002	2001-07-01	2002-07-01	0.9137
A/HongKong/CUHK13216/2002	2001-07-01	2002-07-01	1.2522
A/HongKong/CUHK23111/2002	2001-07-01	2002-07-01	0.8506
A/Queensland/17/2001	2001-07-01	2002-07-01	1.4285
A/NewYork/404/2002	2001-07-01	2002-07-01	1.4090
A/NewYork/110/2002	2001-07-01	2002-07-01	1.2300
A/NewYork/103/2002	2001-07-01	2002-07-01	1.2572
A/NewYork/402/2001	2001-07-01	2002-07-01	1.5290
A/NewYork/412/2002	2001-07-01	2002-07-01	1.2182
A/NewYork/118/2002	2001-07-01	2002-07-01	1.2346
A/NewYork/126/2002	2001-07-01	2002-07-01	1.1131
A/NewYork/416/2002	2001-07-01	2002-07-01	1.1194
A/NewYork/93/2002	2001-07-01	2002-07-01	1.1959
A/NewYork/75/2002	2001-07-01	2002-07-01	1.2537
A/NewYork/409/2002	2001-07-01	2002-07-01	1.4984
A/NewYork/128/2002	2001-07-01	2002-07-01	1.3918
A/NewYork/89/2002	2001-07-01	2002-07-01	1.5315
A/NewYork/122/2002	2001-07-01	2002-07-01	1.0167
A/NewYork/401/2001	2001-07-01	2002-07-01	0.6604
A/NewYork/275/2002	2001-07-01	2002-07-01	0.8608
A/NewYork/55/2001	2001-07-01	2002-07-01	1.0214
A/NewYork/71/2001	2001-07-01	2002-07-01	1.0214
A/NewYork/124/2001	2001-07-01	2002-07-01	1.1999
A/NewYork/82/2001	2001-07-01	2002-07-01	1.1000
A/NewYork/413/2002	2001-07-01	2002-07-01	1.0345
A/NewYork/87/2002	2001-07-01	2002-07-01	1.2978
A/NewYork/415/2002	2001-07-01	2002-07-01	0.9817
A/NewYork/273/2001	2001-07-01	2002-07-01	1.3566
A/NewYork/419/2002	2001-07-01	2002-07-01	1.1935
A/NewYork/102/2002	2001-07-01	2002-07-01	1.1542
A/NewYork/131/2001	2001-07-01	2002-07-01	1.8118
A/NewYork/111/2002	2001-07-01	2002-07-01	1.4440
A/NewYork/91/2002	2001-07-01	2002-07-01	1.6396
A/NewYork/133/2002	2001-07-01	2002-07-01	1.4389
A/NewYork/83/2001	2001-07-01	2002-07-01	1.9597
A/NewYork/125/2002	2001-07-01	2002-07-01	1.6095
A/NewYork/C4/2002	2001-07-01	2002-07-01	1.6860
A/NewYork/112/2002	2001-07-01	2002-07-01	1.7185
A/NewYork/407/2002	2001-07-01	2002-07-01	1.9729
A/NewYork/276/2002	2001-07-01	2002-07-01	1.3800
A/NewYork/135/2002	2001-07-01	2002-07-01	1.5655
A/NewYork/115/2002	2001-07-01	2002-07-01	1.6415
A/NewYork/94/2001	2001-07-01	2002-07-01	1.8959
A/NewYork/121/2002	2001-07-01	2002-07-01	1.3585
A/NewYork/403/2002	2001-07-01	2002-07-01	1.7933
A/NewYork/411/2002	2001-07-01	2002-07-01	1.6559
A/NewYork/410/2002	2001-07-01	2002-07-01	1.7341
A/NewYork/104/2002	2001-07-01	2002-07-01	1.7106
A/NewYork/405/2002	2001-07-01	2002-07-01	1.9781
A/NewYork/408/2002	2001-07-01	2002-07-01	1.9427
A/NewYork/105/2002	2001-07-01	2002-07-01	1.8331
A/NewYork/97/2002	2001-07-01	2002-07-01	1.7378
A/NewYork/81/2002	2001-07-01	2002-07-01	1.6969
A/Dunedin/1/2002	2001-07-01	2002-07-01	0.9510
A/NewYork/120/2002	2001-07-01	2002-07-01	1.7803
A/NewYork/136/2002	2001-07-01	2002-07-01	1.5230
A/NewYork/88/2002	2001-07-01	2002-07-01	1.7106
A/NewYork/130/2002	2001-07-01	2002-07-01	1.5909
A/NewYork/77/2001	2001-07-01	2002-07-01	2.4878
A/NewYork/108/2002	2001-07-01	2002-07-01	2.0160
A/NewYork/134/2002	2001-07-01	2002-07-01	2.4118
A/NewYork/127/2001	2001-07-01	2002-07-01	2.4771
A/NewYork/119/2002	2001-07-01	2002-07-01	2.0487
A/NewYork/109/2002	2001-07-01	2002-07-01	2.0350
A/Auckland/603/2001	2001-07-01	2002-07-01	0.7674
A/Queensland/16/2001	2001-07-01	2002-07-01	0.9964
A/Morioka/52/2002	2001-07-01	2002-07-01	2.1971
A/Morioka/34/2002	2001-07-01	2002-07-01	2.2538
A/NewYork/418/2002	2001-07-01	2002-07-01	2.8247
A/Waikato/2/2002	2001-07-01	2002-07-01	2.9777
A/Auckland/608/2002	2001-07-01	2002-07-01	1.4221
A/Netherlands/333/2002	2001-07-01	2002-07-01	1.7377
A/Auckland/609/2002	2001-07-01	2002-07-01	1.4142
A/NewYork/107/2002	2001-07-01	2002-07-01	5.8177
A/NewYork/129/2002	2001-07-01	2002-07-01	4.8778
A/NewYork/99/2002	2001-07-01	2002-07-01	5.5561
A/Victoria/508/2002	2001-07-01	2002-07-01	2.3513
A/NewYork/113/2002	2001-07-01	2002-07-01	5.2729
A/Dunedin/3/2002	2001-07-01	2002-07-01	2.4062
A/NewYork/74/2002	2001-07-01	2002-07-01	5.7245
A/NewYork/106/2002	2001-07-01	2002-07-01	5.6865
A/Canterbury/50/2002	2001-07-01	2002-07-01	2.4419
A/Canterbury/62/2002	2001-07-01	2002-07-01	2.1540
A/Canterbury/21/2002	2001-07-01	2002-07-01	3.0311
A/Canterbury/35/2002	2001-07-01	2002-07-01	2.3726
A/WesternAustralia/23/2002	2001-07-01	2002-07-01	2.2579
A/WesternAustralia/24/2002	2001-07-01	2002-07-01	2.2579
A/Canterbury/61/2002	2001-07-01	2002-07-01	2.2488
A/Canterbury/18/2002	2001-07-01	2002-07-01	3.1209
A/Canterbury/31/2002	2001-07-01	2002-07-01	2.3829
A/Canterbury/47/2002	2001-07-01	2002-07-01	2.5843
A/Canterbury/19/2002	2001-07-01	2002-07-01	3.0853
A/Canterbury/34/2002	2001-07-01	2002-07-01	2.5114
A/Canterbury/48/2002	2001-07-01	2002-07-01	2.6722
A/Canterbury/53/2002	2001-07-01	2002-07-01	2.5780
A/Canterbury/27/2002	2001-07-01	2002-07-01	3.1043
A/Canterbury/56/2002	2001-07-01	2002-07-01	2.3878
A/Canterbury/6/2002	2001-07-01	2002-07-01	3.4971
A/Canterbury/33/2002	2001-07-01	2002-07-01	2.4017
A/Canterbury/29/2002	2001-07-01	2002-07-01	3.0105
A/Canterbury/57/2002	2001-07-01	2002-07-01	2.3777
A/Canterbury/10/2002	2001-07-01	2002-07-01	3.5581
A/SouthCanterbury/37/2002	2001-07-01	2002-07-01	2.6269
A/Canterbury/102/2002	2001-07-01	2002-07-01	3.0134
A/Wellington/38/2002	2001-07-01	2002-07-01	2.6172
A/Canterbury/60/2002	2001-07-01	2002-07-01	2.4874
A/Dunedin/8/2002	2001-07-01	2002-07-01	2.4728
A/NewYork/132/2002	2001-07-01	2002-07-01	6.8918
A/Canterbury/20/2002	2001-07-01	2002-07-01	3.5952
A/Canterbury/9/2002	2001-07-01	2002-07-01	4.3183
A/Canterbury/41/2002	2001-07-01	2002-07-01	3.0183
A/Canterbury/49/2002	2001-07-01	2002-07-01	3.0808
A/Canterbury/58/2002	2001-07-01	2002-07-01	2.7971
A/Canterbury/46/2002	2001-07-01	2002-07-01	3.1162
A/Canterbury/22/2002	2001-07-01	2002-07-01	3.7773
A/Canterbury/13/2002	2001-07-01	2002-07-01	4.3895
A/Canterbury/5/2002	2001-07-01	2002-07-01	4.6427
A/Canterbury/4/2002	2001-07-01	2002-07-01	4.7285
A/Canterbury/66/2002	2001-07-01	2002-07-01	2.8983
A/Canterbury/64/2002	2001-07-01	2002-07-01	2.8614
A/Canterbury/59/2002	2001-07-01	2002-07-01	2.8614
A/Canterbury/15/2002	2001-07-01	2002-07-01	4.1963
A/Canterbury/1/2002	2001-07-01	2002-07-01	4.4217
A/Canterbury/2/2002	2001-07-01	2002-07-01	4.3553
A/Canterbury/14/2002	2001-07-01	2002-07-01	4.2692
A/Canterbury/44/2002	2001-07-01	2002-07-01	3.3638
A/Canterbury/16/2002	2001-07-01	2002-07-01	4.2271
A/NewYork/86/2002	2001-07-01	2002-07-01	0.9296
A/Missouri/NHRC0001/2002	2001-07-01	2002-07-01	1.2689
A/NewYork/414/2002	2001-07-01	2002-07-01	1.0112
A/NewYork/84/2001	2001-07-01	2002-07-01	1.4370
A/NewYork/92/2002	2001-07-01	2002-07-01	1.2796
A/Wellington/6/2002	2001-07-01	2002-07-01	1.4468
A/Wellington/7/2002	2001-07-01	2002-07-01	0.8041
A/Waikato/5/2002	2001-07-01	2002-07-01	1.0581
A/Waikato/21/2002	2001-07-01	2002-07-01	0.7490
A/NewYork/114/2002	2001-07-01	2002-07-01	1.2358
A/NewYork/85/2001	2001-07-01	2002-07-01	1.8376
A/Texas/NHRC0001/2002	2001-07-01	2002-07-01	1.5635
A/NewYork/80/2001	2001-07-01	2002-07-01	1.8616
A/Auckland/614/2002	2001-07-01	2002-07-01	1.6430
A/NewYork/406/2002	2001-07-01	2002-07-01	1.7113
A/Taiwan/384/2001	2001-07-01	2002-07-01	0.3820
A/Canterbury/50/2001	2001-07-01	2002-07-01	0.5035
A/Canterbury/149/2001	2001-07-01	2002-07-01	0.4723
A/Wellington/22/2001	2001-07-01	2002-07-01	0.5071
A/Canterbury/140/2001	2001-07-01	2002-07-01	0.4812
A/Canterbury/36/2001	2001-07-01	2002-07-01	0.5855
A/Canterbury/146/2001	2001-07-01	2002-07-01	0.4881
A/WestCoast/32/2001	2001-07-01	2002-07-01	0.2863
A/WestCoast/28/2001	2001-07-01	2002-07-01	0.2944
A/WestCoast/55/2001	2001-07-01	2002-07-01	0.2782
A/Canterbury/43/2001	2001-07-01	2002-07-01	0.3238
A/Canterbury/44/2001	2001-07-01	2002-07-01	0.3238
A/Canterbury/37/2001	2001-07-01	2002-07-01	0.3282
A/HongKong/CUHK33416/2001	2001-07-01	2002-07-01	0.3935
A/HongKong/CUHK51490/2001	2001-07-01	2002-07-01	0.4225
A/HongKong/CUHK34114/2001	2001-07-01	2002-07-01	0.4515
A/HongKong/CUHK33406/2001	2001-07-01	2002-07-01	0.4687
A/HongKong/CUHK24985/2001	2001-07-01	2002-07-01	0.5370
A/HongKong/CUHK33316/2001	2001-07-01	2002-07-01	0.5058
A/HongKong/CUHK24825/2001	2001-07-01	2002-07-01	0.4086
A/HongKong/CUHK24882/2001	2001-07-01	2002-07-01	0.4008
A/HongKong/CUHK24760/2001	2001-07-01	2002-07-01	0.4062
A/HongKong/CUHK24510/2001	2001-07-01	2002-07-01	0.4199
A/HongKong/CUHK33418/2001	2001-07-01	2002-07-01	0.4848
A/Hanoi/1872/2002	2001-07-01	2002-07-01	0.4304
A/HongKong/CUHK24749/2001	2001-07-01	2002-07-01	3.7088
A/HongKong/CUHK51431/2001	2001-07-01	2002-07-01	1.4302
A/Hanoi/190/2002	2001-07-01	2002-07-01	0.6945
A/HongKong/CUHK50080/2001	2001-07-01	2002-07-01	2.0988
A/HongKong/CUHK24054/2002	2001-07-01	2002-07-01	0.7406
A/HongKong/CUHK13278/2002	2001-07-01	2002-07-01	1.1914
A/HongKong/CUHK5250/2002	2001-07-01	2002-07-01	3.0972
A/HongKong/CUHK5251/2002	2001-07-01	2002-07-01	3.3709
A/HongKong/CUHK33079/2002	2001-07-01	2002-07-01	1.2235
A/HongKong/CUHK23180/2002	2001-07-01	2002-07-01	2.2521
A/HongKong/CUHK24114/2002	2001-07-01	2002-07-01	1.9833
A/HongKong/CUHK23113/2002	2001-07-01	2002-07-01	2.3777
A/HongKong/CUHK21713/2002	2001-07-01	2002-07-01	3.0374
A/HongKong/CUHK24167/2002	2001-07-01	2002-07-01	2.1065
A/HongKong/CUHK33047/2002	2001-07-01	2002-07-01	1.8295
A/HongKong/CUHK33106/2002	2001-07-01	2002-07-01	1.8862
A/HongKong/CUHK24044/2002	2001-07-01	2002-07-01	2.2646
A/HongKong/CUHK5296/2002	2001-07-01	2002-07-01	1.7103
A/HongKong/CUHK23162/2002	2001-07-01	2002-07-01	0.9389
A/HongKong/CUHK21742/2002	2001-07-01	2002-07-01	1.0820
A/NewYork/193/2003	2002-07-01	2003-07-01	0.3897
A/NewYork/197/2003	2002-07-01	2003-07-01	0.3897
A/NewYork/194/2003	2002-07-01	2003-07-01	0.4435
A/NewYork/195/2003	2002-07-01	2003-07-01	0.4086
A/Netherlands/88/2003	2002-07-01	2003-07-01	0.4659
A/Perth/1/2003	2002-07-01	2003-07-01	0.4969
A/Brisbane/3/2003	2002-07-01	2003-07-01	0.4906
A/NewCaledonia/2/2003	2002-07-01	2003-07-01	0.4454
A/WesternAustralia/27/2002	2002-07-01	2003-07-01	0.1780
A/WesternAustralia/34/2002	2002-07-01	2003-07-01	0.1761
A/Wellington/86/2002	2002-07-01	2003-07-01	0.4485
A/Queensland/22/2002	2002-07-01	2003-07-01	0.4841
A/WesternAustralia/35/2002	2002-07-01	2003-07-01	0.3641
A/Queensland/27/2002	2002-07-01	2003-07-01	0.4581
A/WesternAustralia/29/2002	2002-07-01	2003-07-01	0.3044
A/WesternAustralia/28/2002	2002-07-01	2003-07-01	0.3050
A/Waikato/58/2002	2002-07-01	2003-07-01	0.4007
A/Taiwan/299/2002	2002-07-01	2003-07-01	0.7903
A/NewYork/192/2003	2002-07-01	2003-07-01	0.4959
A/WesternAustralia/30/2002	2002-07-01	2003-07-01	0.7797
A/WesternAustralia/32/2002	2002-07-01	2003-07-01	0.7610
A/WesternAustralia/25/2002	2002-07-01	2003-07-01	0.9076
A/Dunedin/18/2002	2002-07-01	2003-07-01	0.7923
A/Canterbury/72/2002	2002-07-01	2003-07-01	0.9327
A/Canterbury/68/2002	2002-07-01	2003-07-01	0.9090
A/Waikato/36/2002	2002-07-01	2003-07-01	0.7855
A/Genoa/1/2002	2002-07-01	2003-07-01	0.5663
A/Wellington/71/2002	2002-07-01	2003-07-01	0.8316
A/Wellington/79/2002	2002-07-01	2003-07-01	0.6862
A/Netherlands/20/2003	2002-07-01	2003-07-01	0.5268
A/Christchurch/2/2003	2002-07-01	2003-07-01	0.6267
A/Wellington/66/2002	2002-07-01	2003-07-01	1.1176
A/Waikato/23/2002	2002-07-01	2003-07-01	1.1176
A/Queensland/28/2002	2002-07-01	2003-07-01	0.9567
A/WesternAustralia/36/2002	2002-07-01	2003-07-01	0.7208
A/Queensland/21/2002	2002-07-01	2003-07-01	0.9768
A/Queensland/30/2002	2002-07-01	2003-07-01	0.9636
A/Queensland/26/2002	2002-07-01	2003-07-01	1.0609
A/Queensland/29/2002	2002-07-01	2003-07-01	1.0416
A/Queensland/23/2002	2002-07-01	2003-07-01	1.0621
A/WesternAustralia/31/2002	2002-07-01	2003-07-01	0.9406
A/WesternAustralia/26/2002	2002-07-01	2003-07-01	1.0849
A/Dunedin/9/2002	2002-07-01	2003-07-01	1.1521
A/Dunedin/10/2002	2002-07-01	2003-07-01	1.0613
A/Dunedin/14/2002	2002-07-01	2003-07-01	0.9239
A/England/26/2003	2002-07-01	2003-07-01	0.7247
A/NewYork/202/2003	2002-07-01	2003-07-01	0.5813
A/Christchurch/4/2003	2002-07-01	2003-07-01	0.5695
A/Christchurch/9/2003	2002-07-01	2003-07-01	0.6669
A/Christchurch/42/2003	2002-07-01	2003-07-01	0.6335
A/Canterbury/69/2002	2002-07-01	2003-07-01	0.9295
A/Canterbury/79/2002	2002-07-01	2003-07-01	0.9123
A/Canterbury/76/2002	2002-07-01	2003-07-01	1.0822
A/Dunedin/12/2002	2002-07-01	2003-07-01	1.0696
A/Canterbury/70/2002	2002-07-01	2003-07-01	1.1717
A/Auckland/613/2002	2002-07-01	2003-07-01	0.9993
A/Auckland/611/2002	2002-07-01	2003-07-01	0.8665
A/Canterbury/80/2002	2002-07-01	2003-07-01	1.0474
A/Waikato/29/2002	2002-07-01	2003-07-01	1.2212
A/Waikato/25/2002	2002-07-01	2003-07-01	1.2174
A/Queensland/24/2002	2002-07-01	2003-07-01	1.1789
A/Waikato/51/2002	2002-07-01	2003-07-01	1.1275
A/Wellington/80/2002	2002-07-01	2003-07-01	1.0702
A/Auckland/612/2002	2002-07-01	2003-07-01	1.0852
A/Canterbury/81/2002	2002-07-01	2003-07-01	1.1568
A/Canterbury/75/2002	2002-07-01	2003-07-01	1.2098
A/Waikato/52/2002	2002-07-01	2003-07-01	0.9983
A/Auckland/610/2002	2002-07-01	2003-07-01	0.3132
A/Waikato/31/2002	2002-07-01	2003-07-01	0.1109
A/NewYork/213/2003	2002-07-01	2003-07-01	0.4719
A/NewYork/216/2003	2002-07-01	2003-07-01	0.4719
A/NewYork/215/2003	2002-07-01	2003-07-01	0.4719
A/Brisbane/7/2003	2002-07-01	2003-07-01	0.6575
A/NewYork/24/2003	2002-07-01	2003-07-01	1.1932
A/Darwin/4/2003	2002-07-01	2003-07-01	1.0336
A/Waikato/61/2003	2002-07-01	2003-07-01	1.8428
A/Waikato/1/2003	2002-07-01	2003-07-01	2.3262
A/Wellington/17/2003	2002-07-01	2003-07-01	2.0490
A/Waikato/94/2003	2002-07-01	2003-07-01	1.8735
A/Wellington/25/2003	2002-07-01	2003-07-01	1.9979
A/Wellington/34/2003	2002-07-01	2003-07-01	1.8428
A/Waikato/21/2003	2002-07-01	2003-07-01	1.9904
A/Waikato/155/2003	2002-07-01	2003-07-01	1.9788
A/Waikato/46/2003	2002-07-01	2003-07-01	1.9520
A/Dunedin/1/2003	2002-07-01	2003-07-01	2.0524
A/Sydney/10/2003	2002-07-01	2003-07-01	2.3594
A/Waikato/42/2003	2002-07-01	2003-07-01	2.0911
A/Christchurch/7/2003	2002-07-01	2003-07-01	2.2077
A/Wellington/38/2003	2002-07-01	2003-07-01	2.0255
A/Christchurch/46/2003	2002-07-01	2003-07-01	2.3135
A/Christchurch/86/2003	2002-07-01	2003-07-01	2.1159
A/Christchurch/89/2003	2002-07-01	2003-07-01	2.1159
A/Sydney/9/2003	2002-07-01	2003-07-01	2.6944
A/Christchurch/82/2003	2002-07-01	2003-07-01	2.1159
A/Christchurch/19/2003	2002-07-01	2003-07-01	2.2792
A/Wellington/3/2003	2002-07-01	2003-07-01	2.5109
A/Wellington/4/2003	2002-07-01	2003-07-01	2.6304
A/Wellington/10/2003	2002-07-01	2003-07-01	2.4943
A/Wellington/9/2003	2002-07-01	2003-07-01	2.4943
A/Christchurch/8/2003	2002-07-01	2003-07-01	2.4425
A/Waikato/3/2003	2002-07-01	2003-07-01	2.5443
A/Christchurch/28/2003	2002-07-01	2003-07-01	2.7584
A/Waikato/122/2003	2002-07-01	2003-07-01	2.7522
A/Canterbury/394/2003	2002-07-01	2003-07-01	2.6600
A/Waikato/75/2003	2002-07-01	2003-07-01	2.6169
A/Canterbury/393/2003	2002-07-01	2003-07-01	2.9097
A/Waikato/15/2003	2002-07-01	2003-07-01	2.9107
A/Australia/NHRC0004/2003	2002-07-01	2003-07-01	2.6244
A/Waikato/154/2003	2002-07-01	2003-07-01	2.8253
A/Wellington/28/2003	2002-07-01	2003-07-01	2.7680
A/Waikato/29/2003	2002-07-01	2003-07-01	2.8254
A/Australia/NHRC0003/2003	2002-07-01	2003-07-01	2.6758
A/Dunedin/4/2003	2002-07-01	2003-07-01	2.6581
A/Waikato/156/2003	2002-07-01	2003-07-01	2.8488
A/Australia/NHRC0002/2003	2002-07-01	2003-07-01	2.6800
A/Waikato/91/2003	2002-07-01	2003-07-01	2.7472
A/Australia/NHRC0001/2003	2002-07-01	2003-07-01	2.6918
A/Victoria/105/2003	2002-07-01	2003-07-01	2.7454
A/Daejeon/390/2002	2002-07-01	2003-07-01	0.3998
A/Hanoi/209/2002	2002-07-01	2003-07-01	0.4591
A/HongKong/CUHK6377/2003	2002-07-01	2003-07-01	0.8797
A/Fujian/411/2002-egg	2002-07-01	2003-07-01	2.4553
A/Fujian/411/2002	2002-07-01	2003-07-01	2.4553
A/HongKong/CUHK33199/2002	2002-07-01	2003-07-01	2.7404
A/Johannesburg/17/2003	2002-07-01	2003-07-01	0.6425
A/Malaysia/29/2003	2002-07-01	2003-07-01	1.0491
A/Malaysia/23606/2002	2002-07-01	2003-07-01	1.3774
A/Singapore/57/2003	2002-07-01	2003-07-01	0.9540
A/Brisbane/1/2003	2002-07-01	2003-07-01	0.8832
A/Yucatan/844/2003	2002-07-01	2003-07-01	0.8902
A/Indonesia/22/2003	2002-07-01	2003-07-01	0.9136
A/Hanoi/BM767/2003	2002-07-01	2003-07-01	0.6897
A/Brisbane/6/2003	2002-07-01	2003-07-01	0.8214
A/Hanoi/BM766/2003	2002-07-01	2003-07-01	0.7558
A/NewYork/214/2003	2002-07-01	2003-07-01	0.8372
A/Brisbane/5/2003	2002-07-01	2003-07-01	0.8654
A/Sydney/6/2003	2002-07-01	2003-07-01	1.3655
A/Sydney/2/2003	2002-07-01	2003-07-01	1.3655
A/HongKong/CUHK6474/2003	2002-07-01	2003-07-01	1.2193
A/Tak/185/2003	2002-07-01	2003-07-01	0.8232
A/Malaysia/434/2003	2002-07-01	2003-07-01	0.9994
A/HongKong/CUHK6262/2003	2002-07-01	2003-07-01	1.5383
A/Taiwan/3/2003	2002-07-01	2003-07-01	1.0434
A/NewJersey/4/2002	2002-07-01	2003-07-01	1.3412
A/HongKong/CUHK50200/2002	2002-07-01	2003-07-01	1.6387
A/HongKong/CUHK50256/2002	2002-07-01	2003-07-01	1.6208
A/HongKong/CUHK34175/2002	2002-07-01	2003-07-01	2.3847
A/HongKong/CUHK34193/2002	2002-07-01	2003-07-01	2.4440
A/Taiwan/478/2002	2002-07-01	2003-07-01	1.2521
A/Taiwan/47/2003	2002-07-01	2003-07-01	0.9509
A/Jeju/274/2002	2002-07-01	2003-07-01	1.3716
A/Singapore/7/2003	2002-07-01	2003-07-01	1.3066
A/Busan/504/2002	2002-07-01	2003-07-01	1.9474
A/NewYork/196/2003	2002-07-01	2003-07-01	1.2250
