lbi	replicate	season_end	season_start	strain
5.7147	0	2000-07-01	1999-07-01	A/Oslo/6391/2000
5.4014	0	2000-07-01	1999-07-01	A/Dunedin/3/2000
6.6349	0	2000-07-01	1999-07-01	A/Dunedin/1/2000
4.329	0	2000-07-01	1999-07-01	A/Bangkok/178/2000
3.4814	0	2000-07-01	1999-07-01	A/Bangkok/202/2000
7.3868	0	2000-07-01	1999-07-01	A/NewYork/3/2000
5.9798	0	2000-07-01	1999-07-01	A/NewYork/142/2000
8.5066	0	2000-07-01	1999-07-01	A/NewYork/422/1999
5.5303	0	2000-07-01	1999-07-01	A/Romania/387/2000
5.8905	0	2000-07-01	1999-07-01	A/Missouri/NHRC0001/2000
8.6639	0	2000-07-01	1999-07-01	A/NewYork/188/1999
2.701	0	2000-07-01	1999-07-01	A/Brazil/991/2000
7.0851	0	2000-07-01	1999-07-01	A/HongKong/CUHK20294/2000
5.9668	0	2000-07-01	1999-07-01	A/HongKong/CUHK21132/2000
5.8974	0	2000-07-01	1999-07-01	A/HongKong/CUHK21250/2000
7.162	0	2000-07-01	1999-07-01	A/HongKong/CUHK20292/2000
4.9799	0	2000-07-01	1999-07-01	A/Romania/427/2000
5.677	0	2000-07-01	1999-07-01	A/Kiev/633/2000
9.9971	0	2000-07-01	1999-07-01	A/Oslo/2501/1999
8.8429	0	2000-07-01	1999-07-01	A/Oslo/3161/1999
9.7501	0	2000-07-01	1999-07-01	A/Oslo/2137/1999
7.2895	0	2000-07-01	1999-07-01	A/NewYork/175/2000
8.9384	0	2000-07-01	1999-07-01	A/NewYork/155/1999
7.3609	0	2000-07-01	1999-07-01	A/NewYork/433/2000
7.264	0	2000-07-01	1999-07-01	A/Taiwan/6/2000
7.4592	0	2000-07-01	1999-07-01	A/NewYork/430/2000
9.7795	0	2000-07-01	1999-07-01	A/NewYork/179/1999
3.4414	0	2000-07-01	1999-07-01	A/Auckland/600/2000
3.463	0	2000-07-01	1999-07-01	A/Canterbury/3/2000
6.159	0	2000-07-01	1999-07-01	A/NewYork/173/2000
8.0206	0	2000-07-01	1999-07-01	A/NewYork/166/1999
8.1312	0	2000-07-01	1999-07-01	A/NewYork/163/1999
8.8876	0	2000-07-01	1999-07-01	A/NewYork/153/1999
7.8649	0	2000-07-01	1999-07-01	A/NewYork/427/1999
7.4252	0	2000-07-01	1999-07-01	A/NewYork/432/2000
8.5671	0	2000-07-01	1999-07-01	A/NewYork/157/1999
6.8135	0	2000-07-01	1999-07-01	A/NewYork/438/2000
8.2921	0	2000-07-01	1999-07-01	A/NewYork/426/1999
6.9663	0	2000-07-01	1999-07-01	A/NewYork/437/2000
8.9862	0	2000-07-01	1999-07-01	A/Oslo/2512/1999
9.689	0	2000-07-01	1999-07-01	A/NewYork/143/1999
8.1062	0	2000-07-01	1999-07-01	A/Scotland/230/1999
9.2033	0	2000-07-01	1999-07-01	A/NewYork/139/1999
9.2033	0	2000-07-01	1999-07-01	A/NewYork/151/1999
9.1603	0	2000-07-01	1999-07-01	A/NewYork/181/1999
6.0153	0	2000-07-01	1999-07-01	A/NewYork/180/2000
8.6499	0	2000-07-01	1999-07-01	A/NewYork/424/1999
8.6744	0	2000-07-01	1999-07-01	A/Canterbury/179/1999
3.5486	0	2000-07-01	1999-07-01	A/Darwin/1/2000
8.1744	0	2000-07-01	1999-07-01	A/NewYork/164/1999
5.3476	0	2000-07-01	1999-07-01	A/HongKong/CUHK22087/2000
7.6963	0	2000-07-01	1999-07-01	A/HongKong/CUHK20200/2000
5.7095	0	2000-07-01	1999-07-01	A/Perth/213/2000
5.1247	0	2000-07-01	1999-07-01	A/Singapore/2/2000
7.7667	0	2000-07-01	1999-07-01	A/HongKong/CUHK20169/2000
12.0679	0	2000-07-01	1999-07-01	A/Illinois/NHRC0001/1999
7.1439	0	2000-07-01	1999-07-01	A/NewYork/165/2000
6.9776	0	2000-07-01	1999-07-01	A/NewYork/439/2000
6.9861	0	2000-07-01	1999-07-01	A/NewYork/154/2000
3.0222	0	2000-07-01	1999-07-01	A/SouthAfrica/40/2000
6.6036	0	2000-07-01	1999-07-01	A/HongKong/CUHK21124/2000
6.407	0	2000-07-01	1999-07-01	A/NewYork/148/2000
6.407	0	2000-07-01	1999-07-01	A/NewYork/162/2000
5.5992	0	2000-07-01	1999-07-01	A/Perth/1/2000
6.3219	0	2000-07-01	1999-07-01	A/Sydney/201/2000
8.8343	0	2000-07-01	1999-07-01	A/Scotland/211/1999
10.2619	0	2000-07-01	1999-07-01	A/NewYork/183/1999
5.5637	0	2000-07-01	1999-07-01	A/HongKong/CUHK22078/2000
6.9625	0	2000-07-01	1999-07-01	A/NewYork/150/2000
8.7621	0	2000-07-01	1999-07-01	A/NewYork/185/1999
5.4629	0	2000-07-01	1999-07-01	A/HongKong/CUHK22163/2000
9.0724	0	2000-07-01	1999-07-01	A/NewYork/189/1999
0.4001	0	2000-07-01	1999-07-01	A/Brazil/718/2000
0.4068	0	2000-07-01	1999-07-01	A/Dakar/115/1999
0.437	0	2000-07-01	1999-07-01	A/Panama/2007/1999
0.437	0	2000-07-01	1999-07-01	A/Panama/2007/1999-egg
0.9525	0	2000-07-01	1999-07-01	A/Georgia/NHRC0001/1999
0.7189	0	2000-07-01	1999-07-01	A/NewYork/423/1999
0.8341	0	2000-07-01	1999-07-01	A/NewYork/145/1999
1.0604	0	2000-07-01	1999-07-01	A/NewYork/138/1999
0.6733	0	2000-07-01	1999-07-01	A/NewYork/435/2000
1.1252	0	2000-07-01	1999-07-01	A/NewYork/137/1999
0.414	0	2000-07-01	1999-07-01	A/Korea/2623/2000
0.4862	0	2000-07-01	1999-07-01	A/Bangkok/27/2000
0.5715	0	2000-07-01	1999-07-01	A/Netherlands/51/2000
0.8267	0	2000-07-01	1999-07-01	A/NewYork/177/1999
0.8826	0	2000-07-01	1999-07-01	A/Guizhou/105/1999
0.631	0	2000-07-01	1999-07-01	A/Guangzhou/194/2000
0.3944	0	2000-07-01	1999-07-01	A/California/4/2000
0.5142	0	2000-07-01	1999-07-01	A/NewYork/428/1999
0.4285	0	2000-07-01	1999-07-01	A/HongKong/CUHK33915/1999
0.4896	0	2000-07-01	1999-07-01	A/Taiwan/429/1999
0.4223	0	2000-07-01	1999-07-01	A/Taiwan/206/2000
0.5486	0	2000-07-01	1999-07-01	A/HongKong/CUHK31490/1999
0.4784	0	2000-07-01	1999-07-01	A/Taiwan/511/1999
1.1382	0	2000-07-01	1999-07-01	A/Shenzhen/195/2000
1.5013	0	2000-07-01	1999-07-01	A/Ningxia/6/2000
1.2026	0	2000-07-01	1999-07-01	A/Guangzhou/229/2000
0.8766	0	2000-07-01	1999-07-01	A/Shenzhen/499/2000
1.7607	0	2000-07-01	1999-07-01	A/Beijing/4/2000
1.1853	0	2000-07-01	1999-07-01	A/Guangzhou/253/2000
1.0784	0	2000-07-01	1999-07-01	A/Sydney/118/2000
1.4607	0	2000-07-01	1999-07-01	A/Guangzhou/100/2000
1.315	0	2000-07-01	1999-07-01	A/HongKong/CUHK22162/2000
0.9492	0	2000-07-01	1999-07-01	A/Guangdong/233/2000
1.146	0	2000-07-01	1999-07-01	A/Guangzhou/375/2000
1.0361	0	2000-07-01	1999-07-01	A/HongKong/1399/2000
1.1752	0	2000-07-01	1999-07-01	A/Guangzhou/443/2000
1.0475	0	2000-07-01	1999-07-01	A/Guangzhou/536/2000
1.0937	0	2000-07-01	1999-07-01	A/Guangzhou/98/2000
1.4848	0	2000-07-01	1999-07-01	A/HongKong/CUHK22072/2000
1.0203	0	2000-07-01	1999-07-01	A/Guangzhou/442/2000
0.9522	0	2000-07-01	1999-07-01	A/Guangzhou/535/2000
1.0978	0	2000-07-01	1999-07-01	A/Guangzhou/438/2000
0.8623	0	2000-07-01	1999-07-01	A/HongKong/1418/2000
0.3706	0	2001-07-01	2000-07-01	A/Bulgaria/28/2001
0.4	0	2001-07-01	2000-07-01	A/HongKong/CUHK26805/2000
0.5019	0	2001-07-01	2000-07-01	A/Canterbury/61/2000
0.4548	0	2001-07-01	2000-07-01	A/Waikato/16/2000
0.5199	0	2001-07-01	2000-07-01	A/Canterbury/62/2000
0.4751	0	2001-07-01	2000-07-01	A/Waikato/9/2000
0.4689	0	2001-07-01	2000-07-01	A/Hutt/82/2000
0.4009	0	2001-07-01	2000-07-01	A/India/3783/2000
0.8883	0	2001-07-01	2000-07-01	A/Singapore/15/2001
0.6504	0	2001-07-01	2000-07-01	A/Bangkok/156/2001
0.6485	0	2001-07-01	2000-07-01	A/Bangkok/161/2001
0.9183	0	2001-07-01	2000-07-01	A/Hiroshima/1/2001
0.6961	0	2001-07-01	2000-07-01	A/Bangkok/226/2001
0.7164	0	2001-07-01	2000-07-01	A/Tak/214/2001
0.5511	0	2001-07-01	2000-07-01	A/HongKong/CUHK52247/2000
0.4545	0	2001-07-01	2000-07-01	A/HongKong/CUHK13172/2001
0.5484	0	2001-07-01	2000-07-01	A/Victoria/302/2001
0.6399	0	2001-07-01	2000-07-01	A/Bangkok/28/2001
0.4829	0	2001-07-01	2000-07-01	A/Bangkok/224/2001
0.9341	0	2001-07-01	2000-07-01	A/Singapore/94/2000
0.8771	0	2001-07-01	2000-07-01	A/Taiwan/22104/2001
1.0354	0	2001-07-01	2000-07-01	A/Okinawa/5/2001
0.8816	0	2001-07-01	2000-07-01	A/Busan/66/2001
0.6414	0	2001-07-01	2000-07-01	A/Waikato/5/2001
1.0988	0	2001-07-01	2000-07-01	A/Busan/16/2001
1.4585	0	2001-07-01	2000-07-01	A/Osaka/68/2001
0.9659	0	2001-07-01	2000-07-01	A/Netherlands/124/2001
0.9683	0	2001-07-01	2000-07-01	A/Canterbury/6/2001
0.8948	0	2001-07-01	2000-07-01	A/Canterbury/7/2001
0.4646	0	2001-07-01	2000-07-01	A/Brazil/18a/2000
0.6081	0	2001-07-01	2000-07-01	A/Christchurch/94/2000
0.7351	0	2001-07-01	2000-07-01	A/Townsville/4/2000
0.742	0	2001-07-01	2000-07-01	A/Waikato/7/2000
0.9183	0	2001-07-01	2000-07-01	A/Brisbane/10/2000
0.8141	0	2001-07-01	2000-07-01	A/Brisbane/11/2000
0.8698	0	2001-07-01	2000-07-01	A/Victoria/523/2000
0.9496	0	2001-07-01	2000-07-01	A/Queensland/2/2000
0.9363	0	2001-07-01	2000-07-01	A/Canterbury/50/2000
0.8071	0	2001-07-01	2000-07-01	A/Waikato/8/2000
0.7262	0	2001-07-01	2000-07-01	A/Canterbury/93/2000
0.7101	0	2001-07-01	2000-07-01	A/Canterbury/98/2000
0.7101	0	2001-07-01	2000-07-01	A/Canterbury/94/2000
0.4415	0	2001-07-01	2000-07-01	A/HongKong/CUHK13033/2001
0.602	0	2001-07-01	2000-07-01	A/Brazil/10/2000
0.6381	0	2001-07-01	2000-07-01	A/Canterbury/81/2000
0.684	0	2001-07-01	2000-07-01	A/Waikato/6/2000
0.7138	0	2001-07-01	2000-07-01	A/Canterbury/55/2000
0.6338	0	2001-07-01	2000-07-01	A/Canterbury/84/2000
0.6423	0	2001-07-01	2000-07-01	A/Canterbury/80/2000
0.5303	0	2001-07-01	2000-07-01	A/Queensland/7/2000
0.586	0	2001-07-01	2000-07-01	A/Queensland/3/2000
0.5828	0	2001-07-01	2000-07-01	A/Queensland/4/2000
0.6598	0	2001-07-01	2000-07-01	A/Brazil/4b/2000
0.947	0	2001-07-01	2000-07-01	A/Queensland/5/2000
0.4262	0	2001-07-01	2000-07-01	A/Brazil/695/2001
0.5372	0	2001-07-01	2000-07-01	A/SouthAfrica/96/2000
0.5118	0	2001-07-01	2000-07-01	A/Tak/123/2001
0.5369	0	2001-07-01	2000-07-01	A/Bangkok/86/2001
0.6589	0	2001-07-01	2000-07-01	A/Brazil/2c/2000
0.3999	0	2001-07-01	2000-07-01	A/Daegu/58/2001
4.9784	0	2001-07-01	2000-07-01	A/Sydney/213/2000
4.2357	0	2001-07-01	2000-07-01	A/Canterbury/38/2000
3.1955	0	2001-07-01	2000-07-01	A/WesternAustralia/12/2000
4.3736	0	2001-07-01	2000-07-01	A/Wellington/9/2000
3.7787	0	2001-07-01	2000-07-01	A/Canterbury/75/2000
3.8508	0	2001-07-01	2000-07-01	A/Auckland/601/2000
3.4057	0	2001-07-01	2000-07-01	A/Auckland/598/2000
1.2915	0	2001-07-01	2000-07-01	A/Okinawa/92/2001
4.3777	0	2001-07-01	2000-07-01	A/Perth/10/2000
3.8508	0	2001-07-01	2000-07-01	A/WesternAustralia/7/2000
1.5565	0	2001-07-01	2000-07-01	A/Busan/44/2001
1.8416	0	2001-07-01	2000-07-01	A/Busan/11/2001
4.1317	0	2001-07-01	2000-07-01	A/Canterbury/67/2000
3.9934	0	2001-07-01	2000-07-01	A/Canterbury/71/2000
1.3564	0	2001-07-01	2000-07-01	A/Shiga/2/2001
3.9822	0	2001-07-01	2000-07-01	A/Auckland/599/2000
3.58	0	2001-07-01	2000-07-01	A/Auckland/593/2000
3.1087	0	2001-07-01	2000-07-01	A/Auckland/596/2000
1.0431	0	2001-07-01	2000-07-01	A/HongKong/CUHK22644/2001
2.5938	0	2001-07-01	2000-07-01	A/Canterbury/103/2000
4.6184	0	2001-07-01	2000-07-01	A/Waikato/4/2000
3.9132	0	2001-07-01	2000-07-01	A/Waikato/17/2000
3.6434	0	2001-07-01	2000-07-01	A/Canterbury/89/2000
3.1275	0	2001-07-01	2000-07-01	A/Canterbury/99/2000
4.5685	0	2001-07-01	2000-07-01	A/Waikato/5/2000
3.9389	0	2001-07-01	2000-07-01	A/Waikato/15/2000
3.4966	0	2001-07-01	2000-07-01	A/Perth/41/2000
3.8855	0	2001-07-01	2000-07-01	A/WesternAustralia/5/2000
3.3243	0	2001-07-01	2000-07-01	A/WesternAustralia/10/2000
3.579	0	2001-07-01	2000-07-01	A/WesternAustralia/9/2000
5.0775	0	2001-07-01	2000-07-01	A/Sydney/217/2000
5.2029	0	2001-07-01	2000-07-01	A/Canterbury/17/2000
1.2164	0	2001-07-01	2000-07-01	A/Taiwan/124/2001
3.4005	0	2001-07-01	2000-07-01	A/WesternAustralia/11/2000
4.0594	0	2001-07-01	2000-07-01	A/Canterbury/85/2000
4.2339	0	2001-07-01	2000-07-01	A/WesternAustralia/2/2000
2.7797	0	2001-07-01	2000-07-01	A/Wellington/30/2000
3.581	0	2001-07-01	2000-07-01	A/WesternAustralia/8/2000
3.2578	0	2001-07-01	2000-07-01	A/Canterbury/101/2000
3.8065	0	2001-07-01	2000-07-01	A/Canterbury/90/2000
4.129	0	2001-07-01	2000-07-01	A/Auckland/588/2000
3.7347	0	2001-07-01	2000-07-01	A/Canterbury/92/2000
3.4319	0	2001-07-01	2000-07-01	A/Canterbury/97/2000
3.4319	0	2001-07-01	2000-07-01	A/Canterbury/96/2000
5.4453	0	2001-07-01	2000-07-01	A/Victoria/532/2000
1.9333	0	2001-07-01	2000-07-01	A/Florida/1/2001
1.1572	0	2001-07-01	2000-07-01	A/Shimane/133/2001
1.3072	0	2001-07-01	2000-07-01	A/Perth/204/2001
5.8824	0	2001-07-01	2000-07-01	A/Canterbury/42/2000
1.5172	0	2001-07-01	2000-07-01	A/Sydney/2/2001
5.9752	0	2001-07-01	2000-07-01	A/Canterbury/39/2000
5.9345	0	2001-07-01	2000-07-01	A/Queensland/9/2000
5.7554	0	2001-07-01	2000-07-01	A/Canterbury/56/2000
5.3409	0	2001-07-01	2000-07-01	A/Canterbury/73/2000
1.205	0	2001-07-01	2000-07-01	A/HongKong/734/2001
2.0049	0	2001-07-01	2000-07-01	A/Busan/71/2001
5.4637	0	2001-07-01	2000-07-01	A/WesternAustralia/3/2000
5.4637	0	2001-07-01	2000-07-01	A/WesternAustralia/1/2000
5.6909	0	2001-07-01	2000-07-01	A/Canterbury/64/2000
5.353	0	2001-07-01	2000-07-01	A/Queensland/1/2000
5.7031	0	2001-07-01	2000-07-01	A/Canterbury/68/2000
5.6643	0	2001-07-01	2000-07-01	A/Canterbury/66/2000
5.4081	0	2001-07-01	2000-07-01	A/Queensland/8/2000
5.4081	0	2001-07-01	2000-07-01	A/WesternAustralia/4/2000
4.9834	0	2001-07-01	2000-07-01	A/WesternAustralia/6/2000
4.8165	0	2001-07-01	2000-07-01	A/Waikato/20/2000
5.1413	0	2001-07-01	2000-07-01	A/Canterbury/88/2000
5.2834	0	2001-07-01	2000-07-01	A/Auckland/589/2000
1.9821	0	2001-07-01	2000-07-01	A/Daegu/56/2001
1.8313	0	2001-07-01	2000-07-01	A/Yamagata/592/2001
1.5738	0	2001-07-01	2000-07-01	A/HongKong/648/2001
1.4715	0	2001-07-01	2000-07-01	A/HongKong/762/2001
4.1322	0	2001-07-01	2000-07-01	A/Niigata/2743/2000
3.4317	0	2001-07-01	2000-07-01	A/Nara/3/2001
1.9573	0	2001-07-01	2000-07-01	A/HongKong/CUHK21675/2001
1.9843	0	2001-07-01	2000-07-01	A/HongKong/CUHK21733/2001
2.5867	0	2001-07-01	2000-07-01	A/Fukushima/127/2001
2.5649	0	2001-07-01	2000-07-01	A/Sendai/161/2001
2.1711	0	2001-07-01	2000-07-01	A/HongKong/CUHK21421/2001
1.9629	0	2001-07-01	2000-07-01	A/HongKong/CUHK21891/2001
2.0613	0	2001-07-01	2000-07-01	A/Waikato/1/2001
1.601	0	2001-07-01	2000-07-01	A/Canterbury/10/2001
0.3977	0	2001-07-01	2000-07-01	A/Singapore/4/2001
0.7188	0	2001-07-01	2000-07-01	A/Santiago/6774/2000
0.6303	0	2001-07-01	2000-07-01	A/Peru/5937/2000
0.6837	0	2001-07-01	2000-07-01	A/Argentina/5995/2000
0.5905	0	2001-07-01	2000-07-01	A/Ecuador/2635/2001
0.7983	0	2001-07-01	2000-07-01	A/Okinawa/54/2001
0.9393	0	2001-07-01	2000-07-01	A/NorthCarolina/1/2001
1.0941	0	2001-07-01	2000-07-01	A/Kentucky/21/2001
0.9725	0	2001-07-01	2000-07-01	A/Massachusetts/2/2001
1.0871	0	2001-07-01	2000-07-01	A/NewYork/301/2001
0.911	0	2001-07-01	2000-07-01	A/HongKong/CUHK13658/2001
1.0661	0	2001-07-01	2000-07-01	A/Netherlands/118/2001
0.8969	0	2001-07-01	2000-07-01	A/Toulouse/878/2001
2.591	0	2001-07-01	2000-07-01	A/HongKong/CUHK28038/2000
1.0944	0	2001-07-01	2000-07-01	A/SouthAustralia/44/2001
0.6765	0	2001-07-01	2000-07-01	A/Chile/5823/2001
0.7567	0	2001-07-01	2000-07-01	A/Chile/5109/2001
2.7726	0	2001-07-01	2000-07-01	A/Victoria/544/2002
1.2048	0	2001-07-01	2000-07-01	A/Argentina/13/2001
1.1652	0	2001-07-01	2000-07-01	A/Argentina/25/2001
1.3471	0	2001-07-01	2000-07-01	A/Argentina/5/2001
1.292	0	2001-07-01	2000-07-01	A/Argentina/mc5/2001
1.1819	0	2001-07-01	2000-07-01	A/Brazil/822/2001
1.2583	0	2001-07-01	2000-07-01	A/Argentina/10/2001
1.2743	0	2001-07-01	2000-07-01	A/Argentina/44/2001
0.4	0	2001-07-01	2000-07-01	A/Jochiwon/4/2001
0.19	0	2001-07-01	2000-07-01	A/Hiroshima/253/2000
0.5212	0	2001-07-01	2000-07-01	A/Daegu/24/2001
0.4555	0	2001-07-01	2000-07-01	A/Dakar/26/2001
0.4893	0	2001-07-01	2000-07-01	A/Indonesia/8338/2001
1.047	0	2001-07-01	2000-07-01	A/HongKong/CUHK27157/2000
1.2416	0	2001-07-01	2000-07-01	A/HongKong/CUHK26969/2000
1.2332	0	2001-07-01	2000-07-01	A/HongKong/CUHK26980/2000
0.9832	0	2001-07-01	2000-07-01	A/HongKong/CUHK28501/2000
0.8861	0	2001-07-01	2000-07-01	A/Victoria/570/2000
1.1288	0	2001-07-01	2000-07-01	A/Taiwan/17/2000
1.5938	0	2001-07-01	2000-07-01	A/Fujian/151/2000
1.831	0	2001-07-01	2000-07-01	A/Taiwan/263/2000
0.6872	0	2001-07-01	2000-07-01	A/Taiwan/92605/2001
1.3573	0	2001-07-01	2000-07-01	A/Taiwan/16/2000
0.8345	0	2001-07-01	2000-07-01	A/Taiwan/1/2001
1.0146	0	2001-07-01	2000-07-01	A/Taiwan/431/2000
1.0666	0	2001-07-01	2000-07-01	A/Taiwan/1471/2000
1.112	0	2001-07-01	2000-07-01	A/Yokohama/111/2000
0.8783	0	2001-07-01	2000-07-01	A/Osaka/125/2001
1.2455	0	2001-07-01	2000-07-01	A/HongKong/1573/2000
0.5336	0	2001-07-01	2000-07-01	A/HongKong/CUHK21932/2001
0.5195	0	2001-07-01	2000-07-01	A/Madagascar/62645/2001
1.4541	0	2001-07-01	2000-07-01	A/HongKong/CUHK26846/2000
1.8226	0	2001-07-01	2000-07-01	A/HongKong/CUHK26907/2000
0.6134	0	2001-07-01	2000-07-01	A/Bangkok/115/2001
1.628	0	2001-07-01	2000-07-01	A/Waikato/1/2000
1.8737	0	2001-07-01	2000-07-01	A/HongKong/CUHK27374/2000
0.7376	0	2001-07-01	2000-07-01	A/Taiwan/55/2001
0.8085	0	2001-07-01	2000-07-01	A/Nepal/g-2079/2001
0.6965	0	2001-07-01	2000-07-01	A/HongKong/CUHK21226/2001
2.0168	0	2001-07-01	2000-07-01	A/HongKong/1585/2000
1.4472	0	2001-07-01	2000-07-01	A/Wellington/21/2000
1.6045	0	2001-07-01	2000-07-01	A/HongKong/CUHK28040/2000
1.5321	0	2001-07-01	2000-07-01	A/HongKong/CUHK28278/2000
1.5955	0	2001-07-01	2000-07-01	A/HongKong/CUHK28044/2000
1.1615	0	2001-07-01	2000-07-01	A/Shenzhen/805/2000
1.278	0	2001-07-01	2000-07-01	A/HongKong/CUHK27183/2000
1.2355	0	2001-07-01	2000-07-01	A/HongKong/CUHK27348/2000
0.9384	0	2001-07-01	2000-07-01	A/HongKong/CUHK13048/2001
0.9273	0	2001-07-01	2000-07-01	A/HongKong/CUHK21734/2001
1.2316	0	2001-07-01	2000-07-01	A/HongKong/CUHK13510/2001
0.8089	0	2001-07-01	2000-07-01	A/HongKong/CUHK22888/2001
0.8985	0	2001-07-01	2000-07-01	A/Taiwan/160/2001
1.0255	0	2001-07-01	2000-07-01	A/Shenzhen/882/2000
0.3458	0	2002-07-01	2001-07-01	A/Singapore/60/2001
0.362	0	2002-07-01	2001-07-01	A/Thailand/80891/2001
0.3619	0	2002-07-01	2001-07-01	A/Bangkok/480/2001
0.3716	0	2002-07-01	2001-07-01	A/NongKhai/475/2001
0.3521	0	2002-07-01	2001-07-01	A/Bangkok/328/2001
0.3971	0	2002-07-01	2001-07-01	A/Taiwan/384/2001
0.3339	0	2002-07-01	2001-07-01	A/Bangkok/504/2001
0.2658	0	2002-07-01	2001-07-01	A/Canterbury/50/2001
0.3076	0	2002-07-01	2001-07-01	A/Canterbury/36/2001
0.3294	0	2002-07-01	2001-07-01	A/Wellington/22/2001
0.2872	0	2002-07-01	2001-07-01	A/Canterbury/146/2001
0.28	0	2002-07-01	2001-07-01	A/Canterbury/149/2001
0.2856	0	2002-07-01	2001-07-01	A/Canterbury/140/2001
0.3992	0	2002-07-01	2001-07-01	A/Argentina/1/2002
0.3944	0	2002-07-01	2001-07-01	A/Philippines/78890/2001
0.2033	0	2002-07-01	2001-07-01	A/Victoria/509/2001
0.2033	0	2002-07-01	2001-07-01	A/WesternAustralia/13/2001
0.3504	0	2002-07-01	2001-07-01	A/Christchurch/44/2001
0.2986	0	2002-07-01	2001-07-01	A/Christchurch/37/2001
0.2487	0	2002-07-01	2001-07-01	A/WestCoast/32/2001
0.259	0	2002-07-01	2001-07-01	A/WestCoast/28/2001
0.259	0	2002-07-01	2001-07-01	A/Christchurch/28/2001
0.2588	0	2002-07-01	2001-07-01	A/Canterbury/44/2001
0.2588	0	2002-07-01	2001-07-01	A/Canterbury/43/2001
0.2634	0	2002-07-01	2001-07-01	A/Canterbury/37/2001
0.2566	0	2002-07-01	2001-07-01	A/WestCoast/55/2001
0.4326	0	2002-07-01	2001-07-01	A/SouthAustralia/71/2001
0.4288	0	2002-07-01	2001-07-01	A/Darwin/17/2001
0.4446	0	2002-07-01	2001-07-01	A/Hiroshima/66/2002
0.6181	0	2002-07-01	2001-07-01	A/Okinawa/208/2001
0.7481	0	2002-07-01	2001-07-01	A/Okinawa/207/2001
0.4755	0	2002-07-01	2001-07-01	A/Okinawa/16/2002
0.584	0	2002-07-01	2001-07-01	A/Okinawa/225/2001
0.5806	0	2002-07-01	2001-07-01	A/Peru/G194/2001
0.5536	0	2002-07-01	2001-07-01	A/Peru/3029/2002
0.4313	0	2002-07-01	2001-07-01	A/NewYork/96/2002
0.4958	0	2002-07-01	2001-07-01	A/Okinawa/184/2001
0.4636	0	2002-07-01	2001-07-01	A/Texas/8/2001
0.4419	0	2002-07-01	2001-07-01	A/Netherlands/1/2002
0.5558	0	2002-07-01	2001-07-01	A/Colombia/3026/2001
0.5155	0	2002-07-01	2001-07-01	A/Florida/6/2001
0.4966	0	2002-07-01	2001-07-01	A/SouthAustralia/98/2001
0.6373	0	2002-07-01	2001-07-01	A/SouthAustralia/53/2001
0.4779	0	2002-07-01	2001-07-01	A/WesternAustralia/14/2001
0.6493	0	2002-07-01	2001-07-01	A/SouthAustralia/84/2001
0.6391	0	2002-07-01	2001-07-01	A/SouthAustralia/85/2001
0.5633	0	2002-07-01	2001-07-01	A/SouthAustralia/102/2001
0.6907	0	2002-07-01	2001-07-01	A/SouthAustralia/75/2001
0.4192	0	2002-07-01	2001-07-01	A/Ceara/177/2002
0.4889	0	2002-07-01	2001-07-01	A/Argentina/3759/2001
0.4875	0	2002-07-01	2001-07-01	A/Argentina/3758/2001
0.6019	0	2002-07-01	2001-07-01	A/Chile/6416/2001
0.6719	0	2002-07-01	2001-07-01	A/Okinawa/31/2002
0.8917	0	2002-07-01	2001-07-01	A/Kochi/499/2001
0.9585	0	2002-07-01	2001-07-01	A/Osaka/1803/2001
0.8074	0	2002-07-01	2001-07-01	A/Kochi/3/2002
0.7658	0	2002-07-01	2001-07-01	A/Nouakchott/1/2002
0.6948	0	2002-07-01	2001-07-01	A/Bangkok/103/2002
0.8902	0	2002-07-01	2001-07-01	A/Okinawa/40/2002
1.4464	0	2002-07-01	2001-07-01	A/Gunma/178/2001
0.7408	0	2002-07-01	2001-07-01	A/Dakar/10/2002
0.974	0	2002-07-01	2001-07-01	A/Mauritius/175/2002
0.6879	0	2002-07-01	2001-07-01	A/Maryland/8/2001
1.0554	0	2002-07-01	2001-07-01	A/Alaska/7/2001
1.0128	0	2002-07-01	2001-07-01	A/NewYork/94/2001
1.7631	0	2002-07-01	2001-07-01	A/NewYork/71/2001
1.7631	0	2002-07-01	2001-07-01	A/NewYork/55/2001
1.7071	0	2002-07-01	2001-07-01	A/Utah/6/2002
1.9347	0	2002-07-01	2001-07-01	A/SouthDakota/1/2001
2.234	0	2002-07-01	2001-07-01	A/Washington/7/2001
3.3618	0	2002-07-01	2001-07-01	A/Alaska/8/2001
2.041	0	2002-07-01	2001-07-01	A/NewYork/119/2002
2.0395	0	2002-07-01	2001-07-01	A/NewYork/109/2002
2.4072	0	2002-07-01	2001-07-01	A/NewYork/134/2002
2.5587	0	2002-07-01	2001-07-01	A/NewYork/77/2001
1.6739	0	2002-07-01	2001-07-01	A/NewYork/130/2002
3.1066	0	2002-07-01	2001-07-01	A/Alaska/14/2001
1.803	0	2002-07-01	2001-07-01	A/NewYork/88/2002
1.6007	0	2002-07-01	2001-07-01	A/NewYork/136/2002
2.6142	0	2002-07-01	2001-07-01	A/NewYork/127/2001
1.6198	0	2002-07-01	2001-07-01	A/Hawaii/4/2002
2.7378	0	2002-07-01	2001-07-01	A/Vermont/1/2001
1.1755	0	2002-07-01	2001-07-01	A/Victoria/506/2002
